shadow_id,split,top1,top2,top3,margin,entropy,pred_class,label
0,train,0.9711131499990288,0.02888684999997113,0.0,0.9422262999990576,0.1308511984648433,1.0,1
0,train,0.9584430999990414,0.041556899999958444,0.0,0.9168861999990829,0.1728608830029073,1.0,1
0,train,0.9931559892990068,0.006844010699993156,0.0,0.9863119785990137,0.04093369620329224,0.0,1
0,train,0.9956789803990043,0.004321019599995679,0.0,0.9913579607990086,0.0278364414784555,0.0,1
0,train,0.9382405099990616,0.06175948999993824,0.0,0.8764810199991234,0.23178162380379785,0.0,1
0,train,0.5473389999994527,0.4526609999995473,0.0,0.0946779999999054,0.6886584985990689,1.0,1
0,train,0.9764701999990234,0.023529799999976512,0.0,0.9529403999990469,0.11147546989463158,1.0,1
0,train,0.9518118499990481,0.048188149999951795,0.0,0.9036236999990963,0.19314540301085864,1.0,1
0,train,0.795937479999204,0.2040625199997959,0.0,0.591874959999408,0.5059829559502703,0.0,1
0,train,0.670946239999329,0.3290537599996709,0.0,0.3418924799996581,0.6335064968907242,1.0,1
0,train,0.5825110699994175,0.4174889299995825,0.0,0.165022139999835,0.6794685441658388,1.0,1
0,train,0.9886911729990112,0.01130882699998869,0.0,0.9773823459990225,0.06193274422417055,0.0,1
0,train,0.7591809999992407,0.24081899999975917,0.0,0.5183619999994815,0.5520221353249865,1.0,1
0,train,0.9982159736990017,0.001784026299998216,0.0,0.9964319473990035,0.013073326812454052,0.0,1
0,train,0.9777650259990222,0.022234973999977765,0.0,0.9555300519990444,0.10661421023217181,0.0,1
0,train,0.8887079999991113,0.11129199999988865,0.0,0.7774159999992227,0.34920807814260624,1.0,1
0,train,0.6233666999993767,0.3766332999996233,0.0,0.24673339999975336,0.6623918819136081,1.0,1
0,train,0.9955822051990043,0.004417794799995582,0.0,0.9911644103990087,0.028361811721948613,0.0,1
0,train,0.9640324639990359,0.03596753599996403,0.0,0.9280649279990718,0.15490984625549373,0.0,1
0,train,0.9481535999990518,0.051846399999948105,0.0,0.8963071999991037,0.20391638013981706,1.0,1
0,train,0.9429927999990569,0.057007199999943026,0.0,0.885985599999114,0.21865205501811943,1.0,1
0,train,0.9564006999990435,0.0435992999999564,0.0,0.9128013999990872,0.17921887382472457,0.0,1
0,train,0.9701469999990298,0.029852999999970164,0.0,0.9402939999990596,0.1342308097945734,1.0,1
0,train,0.9790689829990209,0.02093101699997907,0.0,0.9581379659990419,0.1016406805757345,0.0,1
0,train,0.9356787299990642,0.06432126999993568,0.0,0.8713574599991285,0.23869569694110948,0.0,1
0,train,0.9736042599990263,0.026395739999973602,0.0,0.9472085199990528,0.12198097285630813,1.0,1
0,train,0.9736382999990262,0.02636169999997368,0.0,0.9472765999990524,0.12185814071304274,1.0,1
0,train,0.7635115399992364,0.2364884599997635,0.0,0.5270230799994728,0.5469983322854133,1.0,1
0,train,0.9929631375990069,0.007036862399992962,0.0,0.9859262751990139,0.04189090754360353,0.0,1
0,train,0.7495712999992504,0.2504286999997495,0.0,0.49914259999950095,0.5628056298036905,1.0,1
0,train,0.8122453699991876,0.18775462999981224,0.0,0.6244907399993753,0.48295072586237264,0.0,1
0,train,0.9314267199990686,0.06857327999993142,0.0,0.8628534399991371,0.24993273239012148,0.0,1
